0,0.02,-2.66896729331556e-07
0.025,0.00325028734465174,-3.90343416748696e-06
0.05,0.000526459478012019,-1.70926424146213e-05
0.075,8.24653654806391e-05,-4.66419771709915e-05
0.1,9.03998002594122e-06,-9.93406082219982e-05
0.125,-4.15863884552919e-06,-0.000181595426323107
0.15,-7.57506413343392e-06,-0.00029930185249204
0.175,-9.40877561814504e-06,-0.0004579014259304
0.2,-1.09925113940916e-05,-0.000662247374064463
0.225,-1.2542851655771e-05,-0.000916534969321207
0.25,-1.40949488924742e-05,-0.0012242413605698
0.275,-1.56544638473741e-05,-0.00158807568652739
0.3,-1.72222619738878e-05,-0.00200994017198642
0.325,-1.87984277124804e-05,-0.00249090275727917
0.35,-2.03829169770527e-05,-0.00303118164764657
0.375,-2.19756631979554e-05,-0.00363014199908704
0.4,-2.35765945433564e-05,-0.00428630478401112
0.425,-2.51856367031594e-05,-0.00499736770620146
0.45,-2.68027133261024e-05,-0.00576023786266418
0.475,-2.84277460753657e-05,-0.00657107568240427
0.5,-3.00606546225143e-05,-0.00742534951134368
0.525,-3.17013566308658e-05,-0.00831790006081527
0.55,-3.33497677379099e-05,-0.00924301379646777
0.575,-3.50058015369803e-05,-0.0101945042170105
0.6,-3.6669369559178e-05,-0.0111657998598381
0.625,-3.83403812553168e-05,-0.012150037774803
0.65,-4.00187439779445e-05,-0.0131401611296288
0.675,-4.17043629633712e-05,-0.0141290195517956
0.7,-4.33971413138605e-05,-0.0151094707730107
0.725,-4.50969799797897e-05,-0.0160744821241835
0.75,-4.68037777420181e-05,-0.0170172304313862
0.775,-4.85174311942276e-05,-0.0179311988865745
0.8,-5.02378347254431e-05,-0.018810269510525
0.825,-5.19648805026654e-05,-0.0196488098888776
0.85,-5.36984584534744e-05,-0.0204417529444304
0.875,-5.54384562489428e-05,-0.0211846686087388
0.9,-5.71847592865417e-05,-0.0218738263721642
0.925,-5.89372506731717e-05,-0.0225062478221434
0.950000000000001,-6.06958112083986e-05,-0.0230797484227136
0.975000000000001,-6.24603193678207e-05,-0.0235929679421896
1,-6.42306512864538e-05,-0.0240453890981396
1.025,-6.60066807424142e-05,-0.0244373441571337
1.05,-6.77882791407548e-05,-0.0247700093987403
1.075,-6.95753154973805e-05,-0.0250453875264791
1.1,-7.13676564231651e-05,-0.0252662782804379
1.125,-7.31651661082938e-05,-0.0254362376745799
1.15,-7.49677063067306e-05,-0.0255595264440217
1.175,-7.67751363209175e-05,-0.0256410484414325
1.2,-7.85873129867318e-05,-0.0256862798650131
1.225,-8.04040906585111e-05,-0.0257012895326659
1.25,-8.22253211943957e-05,-0.0256923218845143
1.275,-8.40508539419124e-05,-0.0256660286755253
1.3,-8.58805357236599e-05,-0.0256293103720421
1.325,-8.77142108234689e-05,-0.0255892295268705
1.35,-8.95517209725701e-05,-0.0255528534434117
1.375,-9.13929053361039e-05,-0.0255271326074784
1.4,-9.32376004999791e-05,-0.0255188335660321
1.425,-9.50856404579488e-05,-0.0255344942847578
1.45,-9.69368565988844e-05,-0.0255803061704081
1.475,-9.87910776944489e-05,-0.025662076868362
1.5,-0.000100648129887006,-0.025784822075545
1.525,-0.00010250783667802,-0.0259530588189504
1.55,-0.00010437001891634,-0.0261706225042758
1.575,-0.000106234494787413,-0.0264406117682931
1.6,-0.000108101079802234,-0.0267653438698852
1.625,-0.000109969586787131,-0.0271463212540345
1.65,-0.000111839825873525,-0.027584209763352
1.675,-0.000113711604488437,-0.0280788288053212
1.7,-0.000115584727344933,-0.0286291536126735
1.725,-0.000117458996433308,-0.0292333295616381
1.75,-0.000119334211012543,-0.0298886983406718
1.775,-0.000121210167602113,-0.0305918355931297
1.8,-0.00012308665997433,-0.031338599493575
1.825,-0.000124963479146881,-0.0321241895613972
1.85,-0.000126840413376197,-0.032943214869309
1.875,-0.000128717248150813,-0.0337897706702409
1.9,-0.000130593766185624,-0.0346575223460295
1.925,-0.000132469747416149,-0.0355397954768579
1.95,-0.000134344968993696,-0.0364296707431243
1.975,-0.000136219205280778,-0.0373200823025669
2,-0.00013809222784718,-0.0382039182360318
2.025,-0.000139963805466253,-0.039074121625966
2.05,-0.000141833704112117,-0.0399237908229689
2.075,-0.000143701686957137,-0.0407462774676524
2.1,-0.000145567514370049,-0.0415352808674982
2.125,-0.000147430943914586,-0.0422849373808562
2.15,-0.000149291730348713,-0.0429899035319689
2.175,-0.000151149625624543,-0.0436454316708714
2.2,-0.000153004378888589,-0.0442474370989172
2.225,-0.00015485573648287,-0.0447925557029714
2.25,-0.00015670344194656,-0.0452781912772321
2.275,-0.000158547236018273,-0.0457025518592337
2.3,-0.000160386856638869,-0.0460646745637484
2.325,-0.000162222038955124,-0.0463636588265927
2.35,-0.000164052515324043,-0.046601805879792
2.375,-0.000165878015317564,-0.0467798807154475
2.4,-0.000167698265728449,-0.0469002458847933
2.425,-0.000169512990576397,-0.0469660381673186
2.45,-0.000171321911115253,-0.0469811229803123
2.475,-0.000173124745840698,-0.0469501859546206
2.5,-0.000174921210498865,-0.0468780564878789
2.525,-0.000176711018095558,-0.0467705790436635
2.54999999999999,-0.000178493878906448,-0.0466338828340628
2.57499999999999,-0.000180269500487851,-0.0464744597876234
2.59999999999999,-0.000182037587688366,-0.0462990711170197
2.62499999999999,-0.000183797842661496,-0.0461146500630009
2.64999999999999,-0.00018554996487889,-0.0459282022059647
2.67499999999999,-0.000187293651144472,-0.045746704771024
2.69999999999999,-0.000189028595609528,-0.0455770063665523
2.72499999999999,-0.000190754489788517,-0.0454257285896927
2.74999999999999,-0.000192471022576027,-0.045299170905304
2.77499999999999,-0.000194177880264199,-0.0452032201576811
2.79999999999999,-0.000195874746561598,-0.0451432660078063
2.82499999999999,-0.000197561302612493,-0.0451241235038361
2.84999999999999,-0.000199237227017521,-0.0451498760023374
2.87499999999999,-0.000200902195854962,-0.0452241619031841
2.89999999999999,-0.000202555882703339,-0.0453496134288018
2.92499999999999,-0.000204197958664496,-0.0455281517066065
2.94999999999999,-0.000205828092388316,-0.0457619937170741
2.97499999999999,-0.000207445950097968,-0.046050161391
2.99999999999999,-0.000209051195616206,-0.0463911585140002
3.02499999999999,-0.00021064349039321,-0.0467845899533154
3.04999999999999,-0.000212222493534754,-0.0472282353156136
3.07499999999999,-0.000213787861832009,-0.0477190935053792
3.09999999999999,-0.000215339249792279,-0.0482534253845869
3.12499999999999,-0.000216876309670655,-0.0488268069802912
3.14999999999999,-0.000218398691503066,-0.0494341924769979
3.17499999999999,-0.000219906043140301,-0.0500699860908658
3.19999999999999,-0.000221398010283166,-0.0507281217958744
3.22499999999999,-0.000222874236518926,-0.0514021497599228
3.24999999999999,-0.000224334363358839,-0.0520853282529948
3.27499999999999,-0.000225778030276774,-0.0527707197114266
3.29999999999999,-0.000227204874749334,-0.0534512895830609
3.32499999999999,-0.000228614532296833,-0.054120006538534
3.34999999999999,-0.000230006636525897,-0.0547699426146807
3.37499999999999,-0.000231380819172827,-0.0553943718573382
3.39999999999999,-0.000232736710148816,-0.0559868660526657
3.42499999999999,-0.000234073937585907,-0.0565413861781444
3.44999999999999,-0.000235392127884544,-0.0570523682660795
3.47499999999999,-0.000236690905762386,-0.0575148024527899
3.49999999999999,-0.000237969894304376,-0.0579243040845769
3.52499999999999,-0.00023922871501416,-0.0582771758655971
3.54999999999999,-0.000240466987866931,-0.0585704601612699
3.57499999999999,-0.000241684331363469,-0.058801980711993
3.59999999999999,-0.000242880362585802,-0.0589703731244137
3.62499999999999,-0.000244054697253989,-0.0590739249163272
3.64999999999999,-0.00024520694978455,-0.0591153192744784
3.67499999999999,-0.000246336733350085,-0.0590945085943307
3.69999999999999,-0.000247443659940467,-0.0590134459300815
3.72499999999999,-0.000248527340425486,-0.0588748711545348
3.74999999999999,-0.000249587384618893,-0.0586822718765485
3.77499999999999,-0.000250623401343839,-0.0584398328283572
3.79999999999999,-0.000251634998499918,-0.0581523754809938
3.82499999999999,-0.000252621783131783,-0.0578252885753571
3.84999999999999,-0.000253583361498943,-0.0574644505653194
3.87499999999999,-0.000254519339147357,-0.057076145084758
3.89999999999999,-0.000255429320982542,-0.0566669706499534
3.92499999999999,-0.000256312911344036,-0.0562437458910162
3.94999999999999,-0.00025716971408163,-0.0558134116696844
3.97499999999999,-0.000257999332633007,-0.0553829314850684
3.99999999999999,-0.000258801370102948,-0.0549591915930673
4.02499999999999,-0.000259575429344293,-0.0545489022689124
4.04999999999999,-0.000260321113040316,-0.0541585016255199
4.07499999999999,-0.00026103802378874,-0.0537940633633496
4.09999999999999,-0.000261725764187426,-0.0534612097707725
4.12499999999999,-0.000262383936921602,-0.0531650312183831
4.14999999999999,-0.000263012144852884,-0.0529100132973521
4.17499999999999,-0.000263609991109642,-0.0526999726421406
4.19999999999999,-0.000264177079179271,-0.0525380023532776
4.22499999999999,-0.000264713013002033,-0.0524264277982356
4.24999999999999,-0.000265217397066601,-0.052366773435355
4.27499999999999,-0.000265689836507118,-0.0523607180586869
4.29999999999999,-0.000266129937202108,-0.0524061592889978
4.32499999999999,-0.000266537305875142,-0.0525031151314409
4.34999999999999,-0.000266911550196652,-0.0526498081478932
4.37499999999999,-0.00026725227888838,-0.0528436699310229
4.4,-0.000267559101828529,-0.0530813780829525
4.425,-0.000267831630159268,-0.0533589038946027
4.45,-0.000268069476395904,-0.0536715701265218
4.475,-0.000268272254537149,-0.0540141180614512
4.5,-0.000268439580178139,-0.0543807828663907
4.525,-0.000268571070624104,-0.0547653761832236
4.55,-0.000268666345006495,-0.0551613747637664
4.575,-0.000268725024400555,-0.0555620138788778
4.6,-0.000268746731944496,-0.0559603841632629
4.625,-0.000268731092960714,-0.0563495305088023
4.65,-0.000268677735078421,-0.0567225515903276
4.675,-0.000268586288358113,-0.0570726985991828
4.7,-0.000268456385417789,-0.0573934717717515
4.725,-0.000268287661560906,-0.0576787133322286
4.75,-0.00026807975490579,-0.0579226955208083
4.775,-0.000267832306517256,-0.0581202024493595
4.8,-0.000267544960539419,-0.0582666046155707
4.825,-0.000267217364330325,-0.0583579250121424
4.85,-0.000266849168598761,-0.0583908958883789
4.875,-0.000266440027541819,-0.0583630054191061
4.9,-0.000265989598985219,-0.0582725331601282
4.925,-0.00026549754452432,-0.0581172721439079
4.95,-0.000264963529667431,-0.0578995702032946
4.975,-0.000264387223980601,-0.0576192818847993
5,-0.000263768301234008,-0.0572777795080586
5.025,-0.000263106439549873,-0.0568774320773919
5.05,-0.000262401321552259,-0.0564213706444641
5.075,-0.000261652634518265,-0.0559134434543699
5.1,-0.000260860070530926,-0.0553581608615209
5.12500000000001,-0.000260023326633595,-0.0547606308071689
5.15000000000001,-0.000259142104985901,-0.054126485785123
5.17500000000001,-0.000258216113021374,-0.0534618023436528
5.20000000000001,-0.000257245063606424,-0.052773014277986
5.22500000000001,-0.000256228675200974,-0.0520668207576758
5.25000000000001,-0.00025516667202039,-0.0513500907051514
5.27500000000001,-0.00025405878419915,-0.0506297647949375
5.30000000000001,-0.000252904747955668,-0.0499127564765711
5.32500000000001,-0.000251704305758793,-0.0492058534376837
5.35000000000001,-0.000250457206495492,-0.0485156209168641
5.37500000000001,-0.000249163205640019,-0.0478483082488734
5.40000000000001,-0.000247822065424428,-0.0472097599779485
5.42500000000001,-0.00024643355501042,-0.0466053328089967
5.45000000000001,-0.000244997450662388,-0.0460398195823878
5.47500000000001,-0.00024351353592178,-0.0455173813570428
5.50000000000001,-0.000241981601782666,-0.0450414885700269
5.52500000000001,-0.000240401446868611,-0.0446148721105903
5.55000000000001,-0.000238772877610531,-0.0442394850044202
5.57500000000001,-0.000237095708425767,-0.0439164752518109
5.60000000000001,-0.000235369761898327,-0.0436461702037281
5.62500000000001,-0.000233594868959993,-0.0434280728786071
5.65000000000001,-0.000231770869072652,-0.0432608692312339
5.67500000000001,-0.000229897610411403,-0.0431424486880251
5.70000000000001,-0.000227974950048757,-0.0430699346449392
5.72500000000001,-0.00022600275413971,-0.0430397265727081
5.75000000000001,-0.000223980898107507,-0.0430474468935036
5.77500000000001,-0.000221909266830323,-0.0430883307154577
5.80000000000001,-0.000219787754828851,-0.0431570826474584
5.82500000000002,-0.000217616266454211,-0.0432476871992049
5.85000000000002,-0.000215394716076931,-0.0433538865537209
5.87500000000002,-0.000213123028276177,-0.0434691373886469
5.90000000000002,-0.000210801138029822,-0.0435867052161707
5.92500000000002,-0.000208428990904777,-0.0436997614341226
5.95000000000002,-0.000206006543247985,-0.0438014816991322
5.97500000000002,-0.000203533762377523,-0.043885144214424
6.00000000000002,-0.000201010626774294,-0.0439442265266754
6.02500000000002,-0.000198437126273937,-0.0439725190485395
6.05000000000002,-0.000195813262258579,-0.0439643350203181
6.07500000000002,-0.000193139047849364,-0.0439140943336078
6.10000000000002,-0.000190414508098511,-0.0438168433319479
6.12500000000002,-0.000187639680181508,-0.0436684977235333
6.15000000000002,-0.00018481461358949,-0.0434655124442341
6.17500000000002,-0.000181939370321012,-0.0432050690685287
6.20000000000002,-0.000179014025074205,-0.0428851166680646
6.22500000000002,-0.00017603866543808,-0.0425044016979311
6.25000000000002,-0.000173013392083789,-0.0420624864884354
6.27500000000002,-0.000169938318955457,-0.0415597560831847
6.30000000000002,-0.000166813573460229,-0.0409974133308936
6.32500000000002,-0.000163639296658212,-0.0403774623061712
6.35000000000002,-0.000160415643451112,-0.0397026803012212
6.37500000000002,-0.00015714278277066,-0.0389765787935312
6.40000000000002,-0.00015382089776584,-0.038203353951913
6.42500000000002,-0.000150450185989394,-0.0373878273924609
6.45000000000002,-0.000147030859583078,-0.0365353780349743
6.47500000000002,-0.000143563145462045,-0.0356518660371946
6.50000000000002,-0.000140047285497769,-0.0347435498969865
6.52500000000003,-0.000136483536699854,-0.033816997909791
6.55000000000003,-0.000132872171396403,-0.0328789952488512
6.57500000000003,-0.000129213477412751,-0.0319364479977534
6.60000000000003,-0.000125507758248676,-0.0309962855078359
6.62500000000003,-0.000121755333254064,-0.0300653624763712
6.65000000000003,-0.000117956537802333,-0.0291503621448218
6.67500000000003,-0.000114111723462523,-0.0282577019998318
6.70000000000003,-0.00011022125816874,-0.0273934433232227
6.72500000000003,-0.000106285526388021,-0.0265632058816221
6.75000000000003,-0.000102304929285538,-0.0257720889722952
6.77500000000003,-9.82798848875865e-05,-0.0250245999503415
6.80000000000003,-9.42108282422083e-05,-0.0243245912549759
6.82500000000003,-9.00982115770756e-05,-0.0236752068307057
6.85000000000003,-8.59425044545531e-05,-0.0230788387045805
6.87500000000003,-8.17441939243747e-05,-0.0225370943352661
6.90000000000003,-7.75037846727465e-05,-0.0220507751955758
6.92500000000003,-7.3221799168792e-05,-0.0216198668894633
6.95000000000003,-6.88987778077188e-05,-0.0212435409396498
6.97500000000003,-6.4535279050499e-05,-0.0209201682153656
7.00000000000003,-6.01318795603323e-05,-0.0206473438035064
7.02500000000003,-5.56891743351724e-05,-0.0204219229632043
7.05000000000003,-5.12077768368285e-05,-0.0202400676457058
7.07500000000003,-4.6688319116011e-05,-0.0200973029108
7.10000000000003,-4.21314519335539e-05,-0.0199885824299724
